#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Secreted_FFL_RSL77728.1                                 -          Reprolysin_3         PF13582.8    1.8e-13   45.6   0.0     4e-13   44.5   0.0   1.6   1   0   0   1   1   1   1 -
Secreted_FOL_RSL98459.1                                 -          Reprolysin_3         PF13582.8    1.9e-13   45.6   0.0     4e-13   44.5   0.0   1.6   1   0   0   1   1   1   1 -
Secreted_CIM_XP_001247733.2                             -          Reprolysin_3         PF13582.8    4.5e-13   44.3   0.0   2.1e-12   42.2   0.0   2.2   1   1   0   1   1   1   1 -
Secreted_ENE_jgi_Erynec1_5864_EV44_g0491T0              -          Reprolysin_3         PF13582.8    5.7e-13   44.0   0.0   1.7e-12   42.5   0.0   1.9   1   0   0   1   1   1   1 -
Secreted_CQU_KAG0142978.1                               -          Reprolysin_3         PF13582.8      1e-12   43.2   0.2   2.8e-12   41.8   0.0   1.9   2   0   0   2   2   1   1 -
Secreted_ECU_NP_585794.1                                -          Reprolysin_3         PF13582.8    2.2e-06   22.7   0.0   4.2e-06   21.8   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_FFL_RSL77728.1                                 -          Reprolysin_4         PF13583.8    1.6e-53  175.9   0.6   3.6e-53  174.7   0.6   1.6   1   0   0   1   1   1   1 -
Secreted_FOL_RSL98459.1                                 -          Reprolysin_4         PF13583.8    1.7e-53  175.8   0.6   3.7e-53  174.7   0.6   1.6   1   0   0   1   1   1   1 -
Secreted_FFL_RSL76463.1                                 -          Reprolysin_4         PF13583.8    1.5e-48  159.6   0.7   2.5e-48  159.0   0.7   1.3   1   0   0   1   1   1   1 -
Secreted_ENE_jgi_Erynec1_5864_EV44_g0491T0              -          Reprolysin_4         PF13583.8    1.9e-47  156.1   2.3   4.3e-47  154.9   2.3   1.6   1   0   0   1   1   1   1 -
Secreted_CIM_XP_001247733.2                             -          Reprolysin_4         PF13583.8      2e-47  156.0   0.0     3e-47  155.4   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_MAN_KID63349.1                                 -          Reprolysin_4         PF13583.8    3.5e-47  155.2   0.2   5.9e-47  154.5   0.2   1.3   1   0   0   1   1   1   1 -
Secreted_EFE_QPH06048.1                                 -          Reprolysin_4         PF13583.8    1.3e-45  150.0   0.1   2.4e-45  149.2   0.1   1.4   1   0   0   1   1   1   1 -
Secreted_BME_ORX98966.1                                 -          Reprolysin_4         PF13583.8    1.2e-44  146.9   0.3   1.9e-44  146.3   0.3   1.3   1   0   0   1   1   1   1 -
Secreted_POR_XP_003717407.1                             -          Reprolysin_4         PF13583.8      2e-43  142.9   2.7   3.9e-43  142.0   2.7   1.4   1   0   0   1   1   1   1 -
Secreted_TMA_KAF8238464.1                               -          Reprolysin_4         PF13583.8    1.6e-42  140.0   0.2   2.9e-42  139.1   0.2   1.4   1   0   0   1   1   1   1 -
Secreted_PGR_XP_003330646.2                             -          Reprolysin_4         PF13583.8    5.1e-42  138.3   0.2   5.1e-42  138.3   0.2   1.7   2   0   0   2   2   2   1 -
Secreted_SST_KIJ55553.1                                 -          Reprolysin_4         PF13583.8      8e-42  137.7   2.3   1.4e-41  136.9   2.3   1.4   1   0   0   1   1   1   1 -
Secreted_CTH_jgi_Conth1_362160_estExt_Genemark1.C_50073 -          Reprolysin_4         PF13583.8    6.5e-41  134.7   0.0   1.2e-40  133.8   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_UMA_XP_011389080.1                             -          Reprolysin_4         PF13583.8    5.2e-40  131.8   2.9   1.1e-39  130.7   2.9   1.5   1   0   0   1   1   1   1 -
Secreted_CQU_KAG0142978.1                               -          Reprolysin_4         PF13583.8    7.1e-40  131.3   0.6   1.2e-39  130.6   0.6   1.4   1   0   0   1   1   1   1 -
Secreted_MCI_L0F63_000736-T1                            -          Reprolysin_4         PF13583.8      1e-25   85.1   0.0   1.7e-25   84.4   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_RAL_EPZ34918.1                                 -          Reprolysin_4         PF13583.8    2.8e-24   80.4   0.8   2.8e-24   80.4   0.8   1.7   2   0   0   2   2   2   1 -
Secreted_ECU_NP_585794.1                                -          Reprolysin_4         PF13583.8    6.2e-06   20.5   0.0     1e-05   19.8   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_CIM_XP_001247733.2                             -          Reprolysin_5         PF13688.8    4.2e-64  210.8   0.2   4.2e-64  210.8   0.2   1.7   2   0   0   2   2   1   1 -
Secreted_FFL_RSL77728.1                                 -          Reprolysin_5         PF13688.8    7.3e-63  206.8   4.0   7.3e-63  206.8   4.0   1.9   2   1   0   2   2   1   1 -
Secreted_FOL_RSL98459.1                                 -          Reprolysin_5         PF13688.8    7.3e-63  206.8   4.0   7.3e-63  206.8   4.0   1.9   2   1   0   2   2   1   1 -
Secreted_ENE_jgi_Erynec1_5864_EV44_g0491T0              -          Reprolysin_5         PF13688.8    4.7e-62  204.1   5.2   4.7e-62  204.1   5.2   2.7   2   1   0   2   2   1   1 -
Secreted_MAN_KID63349.1                                 -          Reprolysin_5         PF13688.8    1.1e-57  189.9   1.9   1.1e-57  189.9   1.9   2.0   2   0   0   2   2   1   1 -
Secreted_FFL_RSL76463.1                                 -          Reprolysin_5         PF13688.8    1.1e-57  189.9   4.3   1.1e-57  189.9   4.3   1.9   2   1   0   2   2   1   1 -
Secreted_EFE_QPH06048.1                                 -          Reprolysin_5         PF13688.8    1.8e-56  185.9   1.1   6.1e-56  184.2   1.1   1.9   1   0   0   1   1   1   1 -
Secreted_POR_XP_003717407.1                             -          Reprolysin_5         PF13688.8    2.5e-51  169.2   6.9   2.5e-51  169.2   6.9   2.7   4   1   0   4   4   1   1 -
Secreted_SST_KIJ55553.1                                 -          Reprolysin_5         PF13688.8      1e-45  150.8   5.7     1e-45  150.8   5.7   2.4   2   0   0   2   2   2   1 -
Secreted_BME_ORX98966.1                                 -          Reprolysin_5         PF13688.8    1.7e-45  150.2   5.0   1.7e-45  150.2   5.0   2.2   2   1   0   2   2   1   1 -
Secreted_CQU_KAG0142978.1                               -          Reprolysin_5         PF13688.8    2.5e-45  149.6   1.5     8e-45  147.9   1.5   1.9   1   0   0   1   1   1   1 -
Secreted_UMA_XP_011389080.1                             -          Reprolysin_5         PF13688.8    3.2e-45  149.2   7.8   3.2e-45  149.2   7.8   2.2   3   1   0   3   3   2   1 -
Secreted_PGR_XP_003330646.2                             -          Reprolysin_5         PF13688.8    4.9e-45  148.6   1.7   4.9e-45  148.6   1.7   2.1   2   0   0   2   2   1   1 -
Secreted_CTH_jgi_Conth1_362160_estExt_Genemark1.C_50073 -          Reprolysin_5         PF13688.8    5.2e-45  148.5   0.2   5.2e-45  148.5   0.2   2.4   3   0   0   3   3   2   1 -
Secreted_TMA_KAF8238464.1                               -          Reprolysin_5         PF13688.8    3.5e-44  145.8   1.3   3.5e-44  145.8   1.3   2.2   2   1   0   2   2   1   1 -
Secreted_MCI_L0F63_000736-T1                            -          Reprolysin_5         PF13688.8    1.4e-35  117.7   0.0   1.4e-35  117.7   0.0   2.0   2   0   0   2   2   1   1 -
Secreted_RAL_EPZ34918.1                                 -          Reprolysin_5         PF13688.8    5.2e-32  106.1   6.1   5.2e-32  106.1   6.1   2.8   2   1   1   3   3   2   1 -
Secreted_ECU_NP_585794.1                                -          Reprolysin_5         PF13688.8    1.9e-05   19.4   0.0   5.4e-05   17.9   0.0   1.8   1   1   0   1   1   1   1 -
Secreted_THA_XP_024770532.1 -          RhlB                 PF12300.10     0.084    7.5   7.0      0.12    7.0   7.0   1.3   1   0   0   1   1   1   0 -
Secreted_FFL_RSL89167.1 -          Ribosomal_S5_C       PF03719.17    0.0034   11.4   0.1    0.0065   10.5   0.1   1.4   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1180589_evm.model.c7180000074007.1 -          Ribosom_S30AE_C      PF16321.7     0.0045   11.3   2.4    0.0088   10.3   0.1   2.4   2   0   0   2   2   2   1 -
Secreted_PRU_jgi_Orpsp1_1_1177178_evm.model.c7180000060467.1 -          RicinB_lectin_2      PF14200.8    1.5e-25   84.3  13.9   9.4e-16   52.9   1.1   3.8   2   1   2   4   4   4   3 -
Secreted_PRU_jgi_Orpsp1_1_1185793_evm.model.c7180000095317.1 -          RicinB_lectin_2      PF14200.8    1.7e-24   81.0  14.6     1e-14   49.5   2.2   2.7   3   0   0   3   3   3   2 -
Secreted_PRU_jgi_Orpsp1_1_1185973_evm.model.c7180000096272.1 -          RicinB_lectin_2      PF14200.8    1.3e-23   78.1  16.0   4.7e-14   47.4   2.2   3.7   3   0   0   3   3   3   2 -
Secreted_PRU_jgi_Orpsp1_1_1180378_evm.model.c7180000073148.1 -          RicinB_lectin_2      PF14200.8    1.6e-22   74.6  13.6   5.2e-15   50.5   1.5   3.3   3   0   0   3   3   3   2 -
Secreted_PRU_jgi_Orpsp1_1_1185147_evm.model.c7180000092511.1 -          RicinB_lectin_2      PF14200.8    1.7e-22   74.5  20.2   3.1e-14   48.0   1.8   3.8   4   0   0   4   4   4   2 -
Secreted_PRU_jgi_Orpsp1_1_1186148_evm.model.c7180000097240.1 -          RicinB_lectin_2      PF14200.8    1.2e-11   39.7  12.6   1.5e-05   20.2   1.5   7.0   6   1   2   8   8   8   3 -
Secreted_PRU_jgi_Orpsp1_1_1176303_evm.model.c7180000057129.2 -          RicinB_lectin_2      PF14200.8    1.8e-06   23.2   2.1   1.5e-05   20.2   1.2   2.6   2   0   0   2   2   2   1 -
Secreted_PRU_jgi_Orpsp1_1_1185793_evm.model.c7180000095317.1 -          Ricin_B_lectin       PF00652.24   4.3e-18   60.4   3.6   3.4e-11   38.1   0.1   2.2   1   1   1   2   2   2   2 -
Secreted_PRU_jgi_Orpsp1_1_1180378_evm.model.c7180000073148.1 -          Ricin_B_lectin       PF00652.24   1.7e-16   55.2   4.4   1.7e-10   35.8   0.4   3.0   2   1   1   3   3   3   2 -
Secreted_PRU_jgi_Orpsp1_1_1185973_evm.model.c7180000096272.1 -          Ricin_B_lectin       PF00652.24   4.1e-16   54.0   4.1   2.4e-10   35.3   0.2   3.3   2   1   1   3   3   3   2 -
Secreted_PRU_jgi_Orpsp1_1_1185147_evm.model.c7180000092511.1 -          Ricin_B_lectin       PF00652.24   4.1e-16   53.9   4.1   2.4e-10   35.3   0.2   3.4   3   1   1   4   4   4   2 -
Secreted_PRU_jgi_Orpsp1_1_1177178_evm.model.c7180000060467.1 -          Ricin_B_lectin       PF00652.24   8.9e-09   30.2   0.1   7.3e-08   27.3   0.1   2.3   1   1   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1176303_evm.model.c7180000057129.2 -          Ricin_B_lectin       PF00652.24   4.3e-07   24.8  13.7   2.9e-06   22.1   6.3   2.2   2   1   1   3   3   3   2 -
Secreted_RIR_XP_025177017.1 -          RIFIN                PF02009.18   0.00051   14.5   0.6   0.00072   14.0   0.6   1.2   1   0   0   1   1   1   1 -
Secreted_MAN_KID65291.1 -          RNase_Y_N            PF12072.10       1.8    2.5  17.3     0.073    7.0   5.0   2.6   2   1   0   2   2   2   0 -
Secreted_PRU_jgi_Orpsp1_1_1189608_evm.model.d7180000073212.1 -          RNA_pol_Rpb5_C       PF01191.21    0.0033   11.9   0.4     0.013    9.9   0.3   2.0   1   1   1   2   2   2   1 -
Secreted_POR_XP_003718244.1 -          Romo1                PF10247.11   0.00038   15.4   1.4   0.00078   14.4   1.4   1.5   1   0   0   1   1   1   1 -
Secreted_CIM_XP_001243407.1 -          RRN3                 PF05327.13      0.53    3.2   8.8      0.79    2.6   8.8   1.2   1   0   0   1   1   1   0 -
Secreted_RIR_XP_025177017.1 -          SARAF                PF06682.14   0.00073   13.8   0.0    0.0018   12.5   0.0   1.6   1   1   1   2   2   2   1 -
Secreted_SST_KIJ47881.1 -          SARG                 PF15385.8          9   -0.2  16.2        11   -0.5  16.2   1.2   1   0   0   1   1   1   0 -
Secreted_PRU_jgi_Orpsp1_1_1178477_evm.model.c7180000065466.1 -          SASA                 PF03629.20   2.4e-35  116.8   0.3   4.7e-35  115.8   0.3   1.5   1   1   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1175005_evm.model.c7180000052288.1 -          SASA                 PF03629.20   9.4e-35  114.8   0.0   1.4e-34  114.2   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_AMA_KNE60532.1 -          SBP_bac_1            PF01547.27   3.9e-14   47.8   0.0   8.3e-14   46.7   0.0   1.5   1   1   0   1   1   1   1 -
Secreted_AMA_KNE60532.1 -          SBP_bac_8            PF13416.8    5.6e-20   66.8   0.0   9.4e-20   66.0   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_PIN_XP_002901497.1 -          ScdA_N               PF04405.16     0.054    7.8   5.5     0.011    9.9   0.1   2.3   2   0   0   2   2   2   0 -
Secreted_TMA_KAF8241160.1 -          SCIMP                PF15050.8     0.0011   14.0   0.0    0.0017   13.4   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_UMA_XP_011391123.1 -          SCP_3                PF17844.3    1.4e-09   32.3   0.6       0.4    5.1   0.0   6.0   1   1   3   5   5   5   5 -
Secreted_CIM_XP_001243407.1 -          SDA1                 PF05285.14      0.53    4.2   9.5      0.73    3.7   9.5   1.1   1   0   0   1   1   1   0 -
Secreted_RAL_EPZ34924.1 -          Seadorna_VP7         PF07387.13   1.4e-05   18.8   0.0   4.1e-05   17.3   0.0   1.7   1   0   0   1   1   1   1 -
Secreted_FOL_RSM14583.1                                      -          Secretin_N_2         PF07655.15       0.2    6.9  19.6      0.12    7.5   6.7   2.3   2   0   0   2   2   2   0 -
Secreted_PRU_jgi_Orpsp1_1_1176284_evm.model.c7180000057039.1 -          Secretin_N_2         PF07655.15       4.7    2.4  31.8      0.56    5.4  26.9   1.9   2   0   0   2   2   2   0 -
Secreted_FFL_RSL84486.1                                      -          Secretin_N_2         PF07655.15       9.1    1.5  32.3      0.76    5.0   8.3   3.4   3   0   0   3   3   3   0 -
Secreted_CPA_KAF3762058.1 -          Serglycin            PF04360.14     0.029    8.9  12.7     0.042    8.4  12.7   1.3   1   0   0   1   1   1   0 -
Secreted_PRU_jgi_Orpsp1_1_1176343_evm.model.c7180000057256.1 -          Serpin               PF00079.22   1.9e-64  212.8   7.4   3.8e-64  211.8   7.4   1.4   1   1   0   1   1   1   1 -
Secreted_RIR_XP_025176220.1                                                      -          SH3_1                PF00018.30     3e-10   34.2   0.0   6.9e-10   33.0   0.0   1.7   1   0   0   1   1   1   1 -
Secreted_URA_jgi_Umbra1_252380_fgenesh1_kg.50___310___combest_scaffold_50_105325 -          SH3_1                PF00018.30   6.3e-07   23.5   0.1   3.1e-06   21.3   0.0   2.0   2   0   0   2   2   2   1 -
Secreted_RIR_XP_025176220.1 -          SH3_2                PF07653.19   1.4e-05   19.5   0.0   2.7e-05   18.5   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_RIR_XP_025176220.1                                                      -          SH3_9                PF14604.8    6.5e-13   43.0   0.0   1.4e-12   41.9   0.0   1.6   1   0   0   1   1   1   1 -
Secreted_URA_jgi_Umbra1_252380_fgenesh1_kg.50___310___combest_scaffold_50_105325 -          SH3_9                PF14604.8    7.4e-08   26.8   0.0   1.5e-07   25.9   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_RIR_XP_025177017.1 -          Shisa                PF13908.8    0.00039   15.1   1.6     0.004   11.8   0.0   2.1   2   0   0   2   2   2   2 -
Secreted_CIM_XP_001243407.1 -          Sigma70_ner          PF04546.15      0.47    4.9  10.0      0.23    5.9   1.6   2.1   2   0   0   2   2   2   0 -
Secreted_PEF_RQM15584.1 -          SIT                  PF15330.8    0.00021   16.3   0.0     0.013   10.6   0.0   2.6   2   0   0   2   2   2   2 -
Secreted_CIM_XP_001241651.2 -          SKG6                 PF08693.12     1e-07   25.9   0.7   1.6e-07   25.2   0.7   1.4   1   0   0   1   1   1   1 -
Secreted_FFL_RSL81790.1     -          SKG6                 PF08693.12   0.00031   14.8   0.1   0.00053   14.0   0.1   1.4   1   0   0   1   1   1   1 -
Secreted_POR_XP_003718244.1 -          SKG6                 PF08693.12   0.00062   13.8   3.2    0.0012   12.9   3.2   1.4   1   0   0   1   1   1   1 -
Secreted_NCR_XP_960694.2    -          SKG6                 PF08693.12    0.0014   12.7   0.6    0.0027   11.8   0.6   1.5   1   0   0   1   1   1   1 -
Secreted_FFL_RSL76463.1     -          SKG6                 PF08693.12    0.0019   12.2   3.1    0.0041   11.2   3.1   1.5   1   0   0   1   1   1   1 -
Secreted_PIN_XP_002906408.1 -          SKN1_KRE6_Sbg1       PF03935.17     5e-75  247.3   3.9   9.2e-75  246.4   3.9   1.3   1   0   0   1   1   1   1 -
Secreted_RMI_XP_023462804.1 -          SOG2                 PF10428.11    0.0036   11.0   8.5    0.0046   10.7   8.5   1.1   1   0   0   1   1   1   1 -
Secreted_RMI_XP_023462805.1 -          SOG2                 PF10428.11     0.022    8.5   4.6     0.028    8.1   4.6   1.1   1   0   0   1   1   1   0 -
Secreted_MAN_KID71022.1     -          SOG2                 PF10428.11     0.054    7.2  13.6     0.063    6.9  13.6   1.0   1   0   0   1   1   1   0 -
Secreted_PRU_jgi_Orpsp1_1_1174735_evm.model.c7180000051208.1 -          Sortilin-Vps10       PF15902.7    1.1e-25   84.8   0.2   3.8e-10   33.6   0.0   4.3   3   1   1   4   4   4   4 -
Secreted_FFL_RSL81790.1 -          SpoIIIAH             PF12685.9        1.3    3.3  13.7      0.56    4.5   0.0   1.9   1   1   1   2   2   2   0 -
Secreted_PEF_RQM15584.1 -          Spore_YhaL           PF14147.8     0.0026   12.0   0.3      0.18    6.2   0.1   2.4   2   0   0   2   2   2   2 -
Secreted_SST_KIJ38682.1                                      -          Sporozoite_P67       PF05642.13     0.062    5.8   5.4     0.064    5.8   5.4   1.0   1   0   0   1   1   1   0 -
Secreted_MAN_KID67444.1                                      -          Sporozoite_P67       PF05642.13       0.7    2.4  14.2      0.67    2.4  14.2   1.1   1   0   0   1   1   1   0 -
Secreted_CIM_XP_001243407.1 -          Spt5_N               PF11942.10      0.35    6.5  17.4      0.13    7.9   3.3   2.2   2   0   0   2   2   2   0 -
Secreted_CMI_XP_006667961.1 -          SPX                  PF03105.21       1.5    3.2   8.4       1.8    2.9   8.4   1.0   1   0   0   1   1   1   0 -
Secreted_THA_XP_024780486.1 -          SPX                  PF03105.21       5.6    1.3  11.9       8.1    0.7  11.9   1.2   1   0   0   1   1   1   0 -
Secreted_PRU_jgi_Orpsp1_1_1175005_evm.model.c7180000052288.1 -          SSP160               PF06933.13     0.011    8.4  10.2     0.015    8.0  10.2   1.1   1   0   0   1   1   1   0 -
Secreted_PRU_jgi_Orpsp1_1_1188777_evm.model.d7180000067086.1 -          SSP160               PF06933.13     0.072    5.7   7.3     0.083    5.5   7.3   1.1   1   0   0   1   1   1   0 -
Secreted_AAM_KAG0255110.1 -          STELLO               PF03385.19   4.4e-26   86.0   4.0   4.6e-23   76.1   0.1   2.6   1   1   1   2   2   2   2 -
Secreted_PRU_jgi_Orpsp1_1_1178477_evm.model.c7180000065466.1 -          SUIM_assoc           PF16619.7    0.00016   16.2   4.5   0.00041   14.9   4.5   1.7   1   1   0   1   1   1   1 -
Secreted_EFE_QPG94900.1 -          SWI-SNF_Ssr4         PF08549.12      0.11    5.5   8.0      0.14    5.2   8.0   1.1   1   0   0   1   1   1   0 -
Secreted_UMA_XP_011391123.1 -          T3SS_needle_E        PF08988.12       8.1    1.2  12.3     0.085    7.6   0.6   3.7   6   0   0   6   6   6   0 -
Secreted_PEF_RQM15584.1     -          T4SS_pilin           PF18895.2    2.4e-07   25.3   0.2    0.0046   11.6   0.0   2.5   2   0   0   2   2   2   2 -
Secreted_PIN_XP_002998493.1 -          T4SS_pilin           PF18895.2    0.00018   16.1   0.1   0.00036   15.1   0.1   1.4   1   0   0   1   1   1   1 -
Secreted_PEF_RQM15585.1     -          T4SS_pilin           PF18895.2    0.00045   14.9   0.0   0.00091   13.9   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_PIN_XP_002998494.1 -          T4SS_pilin           PF18895.2     0.0005   14.7   0.0   0.00098   13.8   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_MAN_KID71022.1     -          Tachystatin_B        PF11478.10     0.011   10.3   4.1     0.035    8.7   4.1   1.9   1   1   1   2   2   2   0 -
Secreted_CMI_XP_006669283.1 -          Tachystatin_B        PF11478.10     0.012   10.1   4.9     0.031    8.9   4.9   1.7   1   0   0   1   1   1   0 -
Secreted_PIN_XP_002998494.1 -          Tafi-CsgC            PF10610.11    0.0018   13.0   3.3    0.0023   12.7   1.5   2.0   2   0   0   2   2   2   1 -
Secreted_CMI_XP_006669283.1 -          TALPID3              PF15324.8        5.8   -1.1  17.1       6.8   -1.3  17.1   1.1   1   0   0   1   1   1   0 -
Secreted_RAL_EPZ34924.1 -          TCAD9                PF19974.1     0.0023   11.5   0.0     0.004   10.7   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_FFL_RSL54111.1 -          TEX15                PF15326.8     0.0072   10.5   1.5      0.01   10.0   1.5   1.1   1   0   0   1   1   1   1 -
Secreted_THA_XP_024780486.1 -          TFIIA                PF03153.15       4.9    1.5  11.5       6.4    1.1  11.5   1.1   1   0   0   1   1   1   0 -
Secreted_PRU_jgi_Orpsp1_1_1182596_evm.model.c7180000081926.1 -          Tir_receptor_C       PF07489.13    0.0028   12.2   1.1    0.0039   11.7   1.1   1.2   1   0   0   1   1   1   1 -
Secreted_THA_XP_024768069.1 -          TLV_coat             PF00429.21   9.9e-05   15.7   4.0    0.0001   15.6   4.0   1.0   1   0   0   1   1   1   1 -
Secreted_FFL_RSL81790.1                                      -          TMEM154              PF15102.8    7.3e-05   17.2   0.3    0.0001   16.7   0.3   1.1   1   0   0   1   1   1   1 -
Secreted_RIR_XP_025177017.1                                  -          TMEM154              PF15102.8     0.0019   12.6   0.2     0.003   11.9   0.2   1.2   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1177837_evm.model.c7180000063059.1 -          TMEM154              PF15102.8     0.0044   11.4   0.0    0.0044   11.4   0.0   3.6   4   0   0   4   4   4   1 -
Secreted_PEF_RQM15584.1                                      -          TMEM154              PF15102.8     0.0044   11.4   3.6     0.013    9.9   0.0   2.7   2   0   0   2   2   2   1 -
Secreted_PIN_XP_002998495.1 -          TMEM72               PF16054.7     0.0022   12.3   0.0    0.0035   11.7   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_SPU_XP_016606241.1 -          TonB_N               PF16031.7      0.018   10.1   5.6    0.0032   12.5   0.6   2.1   2   0   0   2   2   2   0 -
Secreted_TMA_KAF8228375.1 -          Toxin_12             PF07740.14      0.01   11.1   6.2     0.064    8.6   0.7   2.5   2   0   0   2   2   2   0 -
Secreted_FPI_EPS93504.1   -          Toxin_12             PF07740.14     0.077    8.3   9.6     0.049    9.0   1.7   2.3   2   1   0   2   2   2   0 -
Secreted_THA_XP_024768788.1 -          Toxin_32             PF08120.13   0.00047   14.5   0.4     0.011   10.1   0.1   2.7   2   0   0   2   2   2   1 -
Secreted_FFL_RSL86534.1                                     -          Toxin_7              PF05980.14       0.2    6.5  16.2     0.095    7.6   8.4   2.9   2   1   0   2   2   2   0 -
Secreted_FOL_RSL93466.1                                     -          Toxin_7              PF05980.14       0.2    6.5  16.2     0.095    7.6   8.4   2.9   2   1   0   2   2   2   0 -
Secreted_CMA_jgi_Corma2_723877_estExt_fgenesh1_pm.C_1700004 -          Toxin_7              PF05980.14       3.2    2.7  20.3      0.16    6.8  10.1   2.7   2   0   0   2   2   2   0 -
Secreted_PRU_jgi_Orpsp1_1_1178592_evm.model.c7180000065967.1 -          Toxin_8              PF07365.14       0.6    4.9  10.0       0.1    7.4   0.4   3.2   3   0   0   3   3   3   0 -
Secreted_EMU_KAF7747203.1 -          TP2                  PF01254.20    0.0038   12.4  13.4    0.0025   13.0  10.3   2.1   1   1   1   2   2   2   1 -
Secreted_FFL_RSL82168.1 -          TPR_1                PF00515.30     0.003   12.0   0.2    0.0059   11.1   0.2   1.5   1   0   0   1   1   1   1 -
Secreted_FFL_RSL82168.1 -          TPR_14               PF13428.8    0.00074   14.9   0.1    0.0038   12.7   0.1   2.2   1   0   0   1   1   1   1 -
Secreted_FFL_RSL82168.1 -          TPR_16               PF13432.8     0.0083   11.3   1.5     0.021   10.0   0.9   2.0   2   0   0   2   2   2   1 -
Secreted_FFL_RSL82168.1 -          TPR_2                PF07719.19    0.0011   13.6   0.6    0.0026   12.5   0.6   1.6   1   0   0   1   1   1   1 -
Secreted_RIR_XP_025177017.1 -          TRP                  PF06011.14    0.0014   12.0   0.0    0.0015   11.8   0.0   1.1   1   0   0   1   1   1   1 -
Secreted_FFL_RSL81790.1 -          Trp_oprn_chp         PF09534.12   4.9e-05   17.7   0.7   6.9e-05   17.2   0.7   1.2   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1177178_evm.model.c7180000060467.1 -          Trypan_PARP          PF05887.13   1.6e-07   25.9   0.8   3.3e-07   24.9   0.8   1.5   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1174941_evm.model.c7180000052027.1 -          Trypan_PARP          PF05887.13    0.0018   12.8   4.0    0.0029   12.1   4.0   1.3   1   0   0   1   1   1   1 -
Secreted_SST_KIJ47881.1                                      -          Trypan_PARP          PF05887.13       2.7    2.6  41.2       1.9    3.0  20.8   2.3   1   1   1   2   2   2   0 -
Secreted_CPA_KAF3766717.1   -          Tryp_inh             PF17983.3      0.011   10.4   6.1     0.012   10.3   0.2   2.3   2   0   0   2   2   2   0 -
Secreted_VNO_XP_028496519.1 -          Tryp_inh             PF17983.3      0.014   10.1   6.8    0.0078   10.9   0.8   2.3   2   0   0   2   2   2   0 -
Secreted_SST_KIJ38673.1 -          TspO_MBR             PF03073.17    0.0019   12.6   0.1    0.0023   12.3   0.1   1.2   1   0   0   1   1   1   1 -
Secreted_SST_KIJ51882.1 -          UbiA                 PF01040.20     1e-41  137.4   9.0   1.3e-41  137.0   9.0   1.0   1   0   0   1   1   1   1 -
Secreted_CPA_KAF3762058.1 -          UNC80                PF19424.1        4.8   -2.4  12.8       4.7   -2.4  12.8   1.0   1   0   0   1   1   1   0 -
Secreted_CAL_XP_715565.1 -          UPF0231              PF06062.13     0.002   13.0   0.8    0.0038   12.1   0.8   1.4   1   0   0   1   1   1   1 -
Secreted_CIM_XP_001246119.2 -          VESA1_N              PF12785.9     0.0011   12.5  12.4    0.0013   12.2  12.4   1.1   1   0   0   1   1   1   1 -
Secreted_CPA_KAF3762046.1                                   -          VirJ                 PF06057.13    0.0016   12.9   0.0    0.0025   12.3   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_CMA_jgi_Corma2_723877_estExt_fgenesh1_pm.C_1700004 -          VirJ                 PF06057.13    0.0027   12.1   0.0    0.0042   11.5   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_VNO_XP_028491691.1                                 -          VirJ                 PF06057.13    0.0036   11.7   0.0    0.0054   11.2   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_THA_XP_024768069.1 -          VIR_N                PF15912.7          3    1.9  12.2         3    1.9  11.5   1.2   1   1   0   1   1   1   0 -
Secreted_MAN_KID71615.1 -          VP_N-CPKC            PF11475.10     5e-05   17.7  10.1      0.08    7.5   0.2   4.0   4   0   0   4   4   4   3 -
